id,device_id,tourist_id,lat,lng,speed_kmh,heart_rate_bpm,battery_pct,sos_pressed,fall_detected,timestamp
747,BAND-00032-6758,32,26.107827,91.5889,0.16,100.5,51.1,0,0,2026-08-07 02:18:35
748,BAND-00032-6758,32,26.107607,91.588638,0.22,58.1,50.7,0,0,2026-08-07 05:29:35
749,BAND-00032-6758,32,26.106356,91.58699,3.19,79.7,50.6,0,0,2026-08-07 07:53:40
750,BAND-00032-6758,32,26.104956,91.585639,4.84,106.9,50.3,0,0,2026-08-07 07:57:04
751,BAND-00032-6758,32,26.104815,91.585513,0.12,106.2,50.1,0,0,2026-08-07 08:07:04
752,BAND-00032-6758,32,26.106486,91.587142,4.83,81.3,49.8,0,0,2026-08-07 08:47:58
753,BAND-00032-6758,32,26.108014,91.588957,3.9,102.6,49.4,0,0,2026-08-07 08:50:33
754,BAND-00032-6758,32,26.107524,91.588413,0.02,106.6,49.4,0,0,2026-08-07 09:55:33
755,BAND-00032-6758,32,26.10796,91.588771,0.21,117.4,49.2,0,0,2026-08-07 12:53:33
756,BAND-00032-6758,32,26.107745,91.588374,0.32,76.3,49.1,0,0,2026-08-07 15:23:33
757,BAND-00032-6758,32,26.108161,91.588678,0.13,112.7,49.0,0,0,2026-08-07 18:36:33
758,BAND-00032-6758,32,26.108077,91.588722,0.42,100.1,48.8,0,0,2026-08-07 21:34:33
759,BAND-00032-6758,32,26.108014,91.58851,0.27,66.3,48.7,0,0,2026-08-08 00:21:33
760,BAND-00032-6758,32,26.108101,91.58865,0.29,64.0,48.5,0,0,2026-08-08 03:04:33
761,BAND-00032-6758,32,26.107533,91.589012,0.46,71.2,48.4,0,0,2026-08-08 05:58:33
762,BAND-00032-6758,32,26.107089,91.586927,3.38,93.0,48.1,0,0,2026-08-08 07:57:31
763,BAND-00032-6758,32,26.10585,91.585378,3.35,115.2,47.9,0,0,2026-08-08 08:02:51
764,BAND-00032-6758,32,26.105647,91.585662,0.7,87.3,47.8,0,0,2026-08-08 08:25:51
765,BAND-00032-6758,32,26.106662,91.587027,4.69,107.0,47.7,0,0,2026-08-08 08:45:13
766,BAND-00032-6758,32,26.107656,91.58889,4.8,102.2,47.5,0,0,2026-08-08 08:50:43
767,BAND-00032-6758,32,26.107833,91.588601,1.41,93.3,47.2,0,0,2026-08-08 09:12:43
768,BAND-00032-6758,32,26.107967,91.588481,0.34,92.9,46.9,0,0,2026-08-08 11:43:43
769,BAND-00032-6758,32,26.108197,91.588306,0.17,79.0,46.7,0,0,2026-08-08 14:28:43
770,BAND-00032-6758,32,26.108158,91.588402,0.4,102.5,46.6,0,0,2026-08-08 17:41:43
771,BAND-00032-6758,32,26.10812,91.588345,0.14,114.2,46.5,0,0,2026-08-08 20:26:43
772,BAND-00032-6758,32,26.108193,91.588719,0.38,103.4,46.3,0,0,2026-08-08 23:34:43
773,BAND-00032-6758,32,26.107851,91.588829,0.01,109.6,46.0,0,0,2026-08-09 02:35:43
774,BAND-00032-6758,32,26.108039,91.588781,0.24,79.7,45.7,0,0,2026-08-09 05:33:43
775,BAND-00032-6758,32,25.578336,91.894197,4.69,96.6,45.4,0,0,2026-08-09 12:03:57
776,BAND-00032-6758,32,25.578102,91.894468,1.09,61.7,45.3,0,0,2026-08-09 12:16:57
777,BAND-00032-6758,32,25.579827,91.894133,5.38,97.2,45.0,0,0,2026-08-09 12:31:40
778,BAND-00032-6758,32,25.581806,91.894796,4.45,74.5,44.9,0,0,2026-08-09 12:36:55
779,BAND-00032-6758,32,25.58202,91.894557,1.18,28.9,44.6,0,0,2026-08-09 13:03:55
780,BAND-00032-6758,32,25.582355,91.894984,0.39,61.2,44.4,0,0,2026-08-09 15:59:55
781,BAND-00032-6758,32,25.581675,91.894715,0.49,89.6,44.0,0,0,2026-08-09 18:47:55
782,BAND-00032-6758,32,25.581792,91.894904,0.38,76.8,43.8,0,0,2026-08-09 21:28:55
783,BAND-00032-6758,32,25.58176,91.894625,0.29,92.9,43.5,0,0,2026-08-10 00:02:55
784,BAND-00032-6758,32,25.582045,91.894424,0.21,74.1,43.2,0,0,2026-08-10 02:56:55
785,BAND-00032-6758,32,25.581919,91.895201,0.15,99.3,42.9,0,0,2026-08-10 05:45:55
786,BAND-00032-6758,32,25.581029,91.894842,4.3,89.4,42.6,0,0,2026-08-10 07:40:38
787,BAND-00032-6758,32,25.579531,91.894532,6.64,89.7,42.4,0,0,2026-08-10 07:44:22
788,BAND-00032-6758,32,25.579677,91.894711,0.02,88.5,42.1,0,0,2026-08-10 08:04:22
789,BAND-00032-6758,32,25.581096,91.894314,4.92,80.6,42.0,0,0,2026-08-10 08:16:19
790,BAND-00032-6758,32,25.581794,91.894534,5.06,61.3,41.7,0,0,2026-08-10 08:20:37
791,BAND-00032-6758,32,25.581858,91.894381,0.53,74.8,41.5,0,0,2026-08-10 08:50:37
792,BAND-00032-6758,32,25.581951,91.895188,0.34,75.3,41.2,0,0,2026-08-10 10:33:37
793,BAND-00032-6758,32,25.582145,91.89465,0.25,91.7,41.0,0,0,2026-08-10 13:18:37
794,BAND-00032-6758,32,25.582117,91.894478,0.42,88.9,40.7,0,0,2026-08-10 16:26:37
795,BAND-00032-6758,32,25.581847,91.894643,0.47,62.9,40.6,0,0,2026-08-10 19:29:37
796,BAND-00032-6758,32,25.581812,91.895157,0.16,116.8,40.5,0,0,2026-08-10 22:52:37
797,BAND-00032-6758,32,25.582066,91.894874,0.12,96.9,40.1,0,0,2026-08-11 01:33:37
798,BAND-00032-6758,32,25.58223,91.894539,0.36,94.3,40.0,0,0,2026-08-11 04:18:37
799,BAND-00032-6758,32,25.580781,91.894197,4.19,84.0,39.6,0,0,2026-08-11 07:17:39
800,BAND-00032-6758,32,25.578847,91.894342,7.79,83.7,39.3,0,0,2026-08-11 07:22:25
801,BAND-00032-6758,32,25.578839,91.8946,1.23,82.1,39.2,0,0,2026-08-11 08:14:25
802,BAND-00032-6758,32,25.580675,91.894245,4.5,60.9,39.1,0,0,2026-08-11 08:31:20
803,BAND-00032-6758,32,25.582043,91.894548,4.07,61.6,38.8,0,0,2026-08-11 08:34:52
804,BAND-00032-6758,32,25.581994,91.89494,0.4,35.5,38.4,0,0,2026-08-11 09:24:52
805,BAND-00032-6758,32,25.582294,91.895078,0.23,95.0,38.2,0,0,2026-08-11 11:41:52
806,BAND-00032-6758,32,25.581772,91.894523,0.17,86.6,38.1,0,0,2026-08-11 14:53:52
807,BAND-00032-6758,32,25.581697,91.895084,0.05,80.7,37.8,0,0,2026-08-11 17:49:52
808,BAND-00032-6758,32,25.58161,91.894645,0.33,59.8,37.7,0,0,2026-08-11 20:45:52
809,BAND-00032-6758,32,25.582296,91.895097,0.16,97.6,37.4,0,0,2026-08-11 23:46:52
810,BAND-00032-6758,32,25.581923,91.894567,0.45,82.3,37.0,0,0,2026-08-12 02:55:52
811,BAND-00032-6758,32,25.581687,91.894669,0.26,83.1,36.9,0,0,2026-08-12 06:05:52
812,BAND-00033-2689,33,26.139584,91.797974,28.15,114.9,77.5,0,0,2026-07-29 07:36:25
813,BAND-00033-2689,33,26.135995,91.803635,35.02,109.8,77.3,0,0,2026-07-29 07:42:54
814,BAND-00033-2689,33,26.136286,91.803454,1.15,58.1,77.0,0,0,2026-07-29 08:32:54
815,BAND-00033-2689,33,26.138979,91.797203,27.85,60.0,76.8,0,0,2026-07-29 08:37:59
816,BAND-00033-2689,33,26.141967,91.789965,37.22,83.9,76.4,0,0,2026-07-29 08:42:45
817,BAND-00033-2689,33,26.142142,91.790079,0.6,73.9,76.3,0,0,2026-07-29 09:18:45
818,BAND-00033-2689,33,26.144538,91.790044,3.92,59.9,75.9,0,0,2026-07-29 09:29:42
819,BAND-00033-2689,33,26.147836,91.789456,3.54,69.4,75.6,0,0,2026-07-29 09:35:34
820,BAND-00033-2689,33,26.147737,91.789531,1.34,74.6,75.5,0,0,2026-07-29 10:06:34
821,BAND-00033-2689,33,26.145704,91.791164,4.12,117.3,75.2,0,0,2026-07-29 10:12:38
822,BAND-00033-2689,33,26.143778,91.792027,3.83,115.4,75.0,0,0,2026-07-29 10:17:03
823,BAND-00033-2689,33,26.143914,91.792167,1.07,105.4,74.7,0,0,2026-07-29 10:55:03
824,BAND-00033-2689,33,26.143945,91.792098,0.07,90.9,74.5,0,0,2026-07-29 12:51:03
825,BAND-00033-2689,33,26.144176,91.792137,0.12,110.5,74.4,0,0,2026-07-29 15:53:03
826,BAND-00033-2689,33,26.144031,91.792454,0.29,116.4,74.2,0,0,2026-07-29 19:09:03
827,BAND-00033-2689,33,26.143771,91.791928,0.26,101.5,74.1,0,0,2026-07-29 22:14:03
828,BAND-00033-2689,33,26.143972,91.792064,0.2,116.2,74.1,0,0,2026-07-30 01:08:03
829,BAND-00033-2689,33,26.144445,91.79187,0.24,84.4,73.9,0,0,2026-07-30 03:43:03
830,BAND-00033-2689,33,26.144416,91.791841,0.26,81.2,73.7,0,0,2026-07-30 06:41:03
831,BAND-00040-4774,40,26.950762,94.168386,6.53,30.1,69.9,0,0,2026-08-28 07:13:47
832,BAND-00040-4774,40,26.949485,94.169263,1.16,82.1,69.7,0,0,2026-08-28 08:08:37
833,BAND-00040-4774,40,26.951407,94.167321,0.47,97.0,69.7,0,0,2026-08-28 09:29:47
834,BAND-00040-4774,40,26.951693,94.167195,0.05,59.6,69.6,0,0,2026-08-28 12:26:47
835,BAND-00040-4774,40,26.95136,94.16732,0.04,69.2,69.5,0,0,2026-08-28 15:20:47
836,BAND-00040-4774,40,26.952025,94.167161,0.2,85.0,69.3,0,0,2026-08-28 18:45:47
837,BAND-00040-4774,40,26.952079,94.16754,0.23,114.3,69.2,0,0,2026-08-28 21:39:47
838,BAND-00040-4774,40,26.951474,94.167644,0.26,92.2,69.0,0,0,2026-08-29 00:23:47
839,BAND-00040-4774,40,26.952039,94.167189,0.15,109.7,68.6,0,0,2026-08-29 03:06:47
840,BAND-00040-4774,40,26.952071,94.167589,0.39,60.6,68.2,0,0,2026-08-29 06:40:47
841,BAND-00040-4774,40,26.950176,94.170185,1.42,84.0,68.1,0,0,2026-08-29 08:05:00
842,BAND-00040-4774,40,26.951392,94.167643,0.21,92.9,67.7,0,0,2026-08-29 09:14:08
843,BAND-00040-4774,40,26.952034,94.16765,0.07,89.6,67.5,0,0,2026-08-29 12:11:08
844,BAND-00040-4774,40,26.951386,94.167231,0.35,78.2,67.3,0,0,2026-08-29 15:18:08
845,BAND-00040-4774,40,26.952051,94.167159,0.49,87.0,67.0,0,0,2026-08-29 18:35:08
846,BAND-00040-4774,40,26.95189,94.167381,0.38,58.5,66.8,0,0,2026-08-29 21:23:08
847,BAND-00040-4774,40,26.951455,94.167135,0.06,68.3,66.6,0,0,2026-08-30 00:24:08
848,BAND-00040-4774,40,26.95171,94.167266,0.49,93.7,66.3,0,0,2026-08-30 03:47:08
849,BAND-00040-4774,40,26.951355,94.167238,0.31,89.0,66.0,0,0,2026-08-30 06:44:08
850,BAND-00040-4774,40,26.751929,94.20238,0.48,116.2,65.7,0,0,2026-08-30 11:49:19
851,BAND-00040-4774,40,26.74874,94.20331,0.39,86.8,65.4,0,0,2026-08-30 12:43:46
852,BAND-00040-4774,40,26.748529,94.203581,0.11,91.4,65.1,0,0,2026-08-30 15:40:46
853,BAND-00040-4774,40,26.748341,94.203492,0.46,90.9,64.9,0,0,2026-08-30 18:46:46
854,BAND-00040-4774,40,26.748965,94.20291,0.12,99.9,64.6,0,0,2026-08-30 21:42:46
855,BAND-00040-4774,40,26.748697,94.203143,0.12,104.2,64.3,0,0,2026-08-31 00:49:46
856,BAND-00040-4774,40,26.748909,94.203238,0.34,98.5,64.0,0,0,2026-08-31 03:43:46
857,BAND-00040-4774,40,26.748418,94.203295,0.33,92.0,63.8,0,0,2026-08-31 06:29:46
858,BAND-00040-4774,40,26.578495,93.16909,5.6,72.4,63.5,0,0,2026-08-31 13:14:59
859,BAND-00040-4774,40,26.578025,93.167889,0.96,78.9,63.3,0,0,2026-08-31 14:10:34
860,BAND-00040-4774,40,26.577973,93.167781,0.17,84.9,63.1,0,0,2026-08-31 16:57:34
861,BAND-00040-4774,40,26.5781,93.167495,0.28,99.7,62.8,0,0,2026-08-31 20:17:34
862,BAND-00040-4774,40,26.578179,93.167537,0.35,95.7,62.5,0,0,2026-08-31 23:26:34
863,BAND-00040-4774,40,26.57786,93.167465,0.08,75.1,62.2,0,0,2026-09-01 02:32:34
864,BAND-00040-4774,40,26.578579,93.167565,0.08,117.9,61.9,0,0,2026-09-01 05:49:34
865,BAND-00040-4774,40,26.633664,92.799702,1.04,94.6,61.6,0,0,2026-09-01 14:23:38
866,BAND-00040-4774,40,26.632709,92.798184,4.19,83.0,61.5,0,0,2026-09-01 15:16:08
867,BAND-00040-4774,40,26.633036,92.798609,0.26,74.0,61.2,0,0,2026-09-01 16:54:08
868,BAND-00040-4774,40,26.632892,92.798391,0.38,73.1,61.2,0,0,2026-09-01 19:43:08
869,BAND-00040-4774,40,26.632632,92.798752,0.22,108.4,61.0,0,0,2026-09-01 22:38:08
870,BAND-00040-4774,40,26.633083,92.798855,0.09,104.4,60.8,0,0,2026-09-02 01:23:08
871,BAND-00040-4774,40,26.63289,92.798663,0.01,71.0,60.7,0,0,2026-09-02 04:22:08
872,BAND-00040-4774,40,26.632881,92.799612,7.47,76.1,60.4,0,0,2026-09-02 07:06:34
873,BAND-00040-4774,40,26.633674,92.800538,0.86,62.6,60.1,0,0,2026-09-02 08:04:54
874,BAND-00040-4774,40,26.632973,92.798536,1.2,93.5,59.7,0,0,2026-09-02 08:58:39
875,BAND-00040-4774,40,26.633088,92.798138,0.05,100.1,59.4,0,0,2026-09-02 10:28:39
876,BAND-00040-4774,40,26.63299,92.798245,0.26,111.7,59.0,0,0,2026-09-02 13:44:39
877,BAND-00040-4774,40,26.632479,92.798092,0.49,37.4,58.9,0,0,2026-09-02 16:54:39
878,BAND-00040-4774,40,26.632696,92.798592,0.4,60.3,58.9,0,0,2026-09-02 19:38:39
879,BAND-00040-4774,40,26.633019,92.798552,0.48,77.0,58.6,0,0,2026-09-02 22:25:39
880,BAND-00040-4774,40,26.632568,92.798144,0.4,68.2,58.3,0,0,2026-09-03 01:32:39
881,BAND-00040-4774,40,26.632905,92.798704,0.24,104.6,58.1,0,0,2026-09-03 04:27:39
882,BAND-00040-4774,40,26.918756,92.87929,0.28,62.9,58.0,0,0,2026-09-03 13:27:44
883,BAND-00040-4774,40,26.918904,92.881108,1.38,72.9,57.7,0,0,2026-09-03 14:24:20
884,BAND-00040-4774,40,26.918145,92.877854,1.03,94.0,57.5,0,0,2026-09-03 15:19:35
885,BAND-00040-4774,40,26.918657,92.877311,0.29,102.4,57.2,0,0,2026-09-03 17:06:35
886,BAND-00040-4774,40,26.918737,92.877275,0.46,85.7,56.9,0,0,2026-09-03 19:44:35
887,BAND-00040-4774,40,26.918211,92.87747,0.47,82.7,56.7,0,0,2026-09-03 22:49:35
888,BAND-00040-4774,40,26.918728,92.877255,0.23,75.5,56.4,0,0,2026-09-04 01:30:35
889,BAND-00040-4774,40,26.918745,92.877235,0.02,73.7,56.2,0,0,2026-09-04 04:53:35
890,BAND-00040-4774,40,26.106755,91.586797,0.06,86.7,56.1,0,0,2026-09-04 11:28:18
891,BAND-00040-4774,40,26.107962,91.584822,0.88,64.8,56.0,0,0,2026-09-04 12:19:53
892,BAND-00040-4774,40,26.107795,91.584786,0.2,87.5,55.9,0,0,2026-09-04 13:28:53
893,BAND-00040-4774,40,26.107955,91.584714,0.2,72.4,55.8,0,0,2026-09-04 16:16:53
894,BAND-00040-4774,40,26.108417,91.584053,0.02,114.9,55.5,0,0,2026-09-04 19:24:53
895,BAND-00040-4774,40,26.107838,91.584467,0.23,99.7,55.3,0,0,2026-09-04 22:33:53
896,BAND-00040-4774,40,26.108098,91.584714,0.47,68.9,55.0,0,0,2026-09-05 01:18:53
897,BAND-00040-4774,40,26.108183,91.584154,0.4,91.4,54.7,0,0,2026-09-05 03:49:53
898,BAND-00042-4076,42,26.919987,92.878675,2.47,99.3,90.4,0,0,2026-07-25 07:12:22
899,BAND-00042-4076,42,26.919719,92.879444,4.11,76.5,90.0,0,0,2026-07-25 07:17:17
900,BAND-00042-4076,42,26.91969,92.878924,6.08,88.7,89.9,0,0,2026-07-25 08:02:06
901,BAND-00042-4076,42,26.920454,92.878035,7.31,64.6,89.7,0,0,2026-07-25 08:07:06
902,BAND-00042-4076,42,26.92074,92.878053,1.54,104.3,89.6,0,0,2026-07-25 08:46:06
903,BAND-00042-4076,42,26.920575,92.877935,0.02,106.6,89.5,0,0,2026-07-25 10:53:06
904,BAND-00042-4076,42,26.920567,92.878249,0.07,59.2,89.1,0,0,2026-07-25 13:42:06
905,BAND-00042-4076,42,26.920557,92.87795,0.02,91.5,88.7,0,0,2026-07-25 16:45:06
906,BAND-00042-4076,42,26.92049,92.87793,0.45,110.8,88.3,0,0,2026-07-25 20:07:06
907,BAND-00042-4076,42,26.920312,92.878065,0.48,90.2,88.1,0,0,2026-07-25 23:32:06
908,BAND-00042-4076,42,26.920051,92.878357,0.13,62.1,87.9,0,0,2026-07-26 02:46:06
909,BAND-00042-4076,42,26.920381,92.878493,0.25,112.2,87.9,0,0,2026-07-26 05:31:06
910,BAND-00042-4076,42,26.920497,92.879249,3.99,85.9,87.6,0,0,2026-07-26 07:35:56
911,BAND-00042-4076,42,26.920204,92.880403,4.11,111.8,87.5,0,0,2026-07-26 07:40:19
912,BAND-00042-4076,42,26.920318,92.880108,0.08,73.6,87.1,0,0,2026-07-26 07:59:19
913,BAND-00042-4076,42,26.920051,92.879589,3.84,61.1,87.0,0,0,2026-07-26 08:03:58
914,BAND-00042-4076,42,26.920105,92.878425,6.31,86.6,86.7,0,0,2026-07-26 08:10:11
915,BAND-00042-4076,42,26.919926,92.878132,0.33,64.3,86.6,0,0,2026-07-26 08:51:11
916,BAND-00042-4076,42,26.920364,92.877947,0.33,100.0,86.2,0,0,2026-07-26 11:45:11
917,BAND-00042-4076,42,26.92059,92.87778,0.41,78.6,86.1,0,0,2026-07-26 14:48:11
918,BAND-00042-4076,42,26.920779,92.878226,0.31,72.0,85.8,0,0,2026-07-26 17:45:11
919,BAND-00042-4076,42,26.920062,92.877761,0.1,75.8,85.4,0,0,2026-07-26 20:35:11
920,BAND-00042-4076,42,26.920089,92.878258,0.16,99.0,85.1,0,0,2026-07-26 23:36:11
921,BAND-00042-4076,42,26.92044,92.878169,0.4,79.2,84.8,0,0,2026-07-27 02:51:11
922,BAND-00042-4076,42,26.92025,92.877819,0.26,80.8,84.6,0,0,2026-07-27 05:47:11
923,BAND-00042-4076,42,26.920606,92.879419,4.35,81.5,84.4,0,0,2026-07-27 07:04:54
924,BAND-00042-4076,42,26.920117,92.880745,7.56,104.8,84.1,0,0,2026-07-27 07:09:47
925,BAND-00042-4076,42,26.919938,92.880475,0.98,100.1,84.0,0,0,2026-07-27 07:31:47
926,BAND-00042-4076,42,26.920277,92.879315,3.18,101.8,84.0,0,0,2026-07-27 08:01:46
927,BAND-00042-4076,42,26.920312,92.877894,4.32,72.1,83.8,0,0,2026-07-27 08:05:58
928,BAND-00042-4076,42,26.920127,92.87784,1.15,109.5,83.4,0,0,2026-07-27 08:11:58
929,BAND-00042-4076,42,26.920703,92.878302,0.44,114.6,83.2,0,0,2026-07-27 11:18:58
930,BAND-00042-4076,42,26.920481,92.878244,0.31,72.6,82.8,0,0,2026-07-27 14:04:58
931,BAND-00042-4076,42,26.920222,92.878165,0.07,97.3,82.6,0,0,2026-07-27 17:22:58
932,BAND-00042-4076,42,26.920256,92.878476,0.47,60.5,82.4,0,0,2026-07-27 20:12:58
933,BAND-00042-4076,42,26.920366,92.878198,0.23,60.1,82.2,0,0,2026-07-27 23:11:58
934,BAND-00042-4076,42,26.920822,92.878329,0.38,104.2,81.9,0,0,2026-07-28 01:47:58
935,BAND-00042-4076,42,26.920134,92.877792,0.26,83.8,81.8,0,0,2026-07-28 04:58:58
936,BAND-00042-4076,42,26.921095,92.879093,4.27,103.3,81.5,0,0,2026-07-28 07:51:10
937,BAND-00042-4076,42,26.921016,92.880771,5.39,111.9,81.3,0,0,2026-07-28 07:58:10
938,BAND-00042-4076,42,26.92097,92.880683,1.41,77.2,81.0,0,0,2026-07-28 08:06:10
939,BAND-00042-4076,42,26.920756,92.879025,5.38,62.7,80.7,0,0,2026-07-28 08:25:29
940,BAND-00042-4076,42,26.920596,92.878126,8.0,87.0,80.5,0,0,2026-07-28 08:28:55
941,BAND-00042-4076,42,26.920506,92.878047,0.08,78.3,80.4,0,0,2026-07-28 09:25:55
942,BAND-00042-4076,42,26.920459,92.878527,0.08,102.4,80.3,0,0,2026-07-28 12:12:55
943,BAND-00042-4076,42,26.9203,92.877861,0.49,73.4,80.2,0,0,2026-07-28 15:19:55
944,BAND-00042-4076,42,26.920563,92.877933,0.03,100.5,80.0,0,0,2026-07-28 18:25:55
945,BAND-00042-4076,42,26.920409,92.878155,0.47,107.3,79.8,0,0,2026-07-28 21:06:55
946,BAND-00042-4076,42,26.920465,92.877923,0.04,110.1,79.7,0,0,2026-07-29 00:23:55
947,BAND-00042-4076,42,26.920767,92.878064,0.08,91.1,79.4,0,0,2026-07-29 03:15:55
948,BAND-00042-4076,42,26.920232,92.877834,0.15,97.5,79.2,0,0,2026-07-29 06:07:55
949,BAND-00042-4076,42,26.634322,92.800761,5.34,95.8,79.1,0,0,2026-07-29 14:58:54
950,BAND-00042-4076,42,26.634476,92.800689,1.38,104.5,78.9,0,0,2026-07-29 15:35:54
951,BAND-00042-4076,42,26.632452,92.801455,5.64,108.5,78.6,0,0,2026-07-29 15:47:25
952,BAND-00042-4076,42,26.630662,92.802534,5.71,62.6,78.6,0,0,2026-07-29 15:52:33
953,BAND-00042-4076,42,26.630427,92.802598,0.45,78.1,78.5,0,0,2026-07-29 16:20:33
954,BAND-00042-4076,42,26.629998,92.80232,0.22,78.1,78.4,0,0,2026-07-29 18:18:33
955,BAND-00042-4076,42,26.630276,92.801977,0.28,101.3,78.2,0,0,2026-07-29 21:23:33
956,BAND-00042-4076,42,26.630204,92.802173,0.27,58.7,78.1,0,0,2026-07-30 00:31:33
957,BAND-00042-4076,42,26.630318,92.802535,0.45,88.4,77.9,0,0,2026-07-30 03:29:33
958,BAND-00042-4076,42,26.630321,92.802416,0.01,93.3,77.6,0,0,2026-07-30 06:25:33
959,BAND-00042-4076,42,26.631777,92.801399,3.13,117.8,77.4,0,0,2026-07-30 07:48:17
960,BAND-00042-4076,42,26.633391,92.800616,3.15,74.5,77.2,0,0,2026-07-30 07:52:05
961,BAND-00042-4076,42,26.633133,92.800573,0.25,84.7,77.0,0,0,2026-07-30 08:19:05
962,BAND-00042-4076,42,26.631686,92.801156,2.86,61.6,76.7,0,0,2026-07-30 09:07:23
963,BAND-00042-4076,42,26.630259,92.802159,3.34,83.1,76.4,0,0,2026-07-30 09:11:08
964,BAND-00042-4076,42,26.630215,92.802105,0.3,95.7,76.3,0,0,2026-07-30 11:26:08
965,BAND-00042-4076,42,26.630191,92.802534,0.48,66.8,76.1,0,0,2026-07-30 14:21:08
966,BAND-00042-4076,42,26.630058,92.801945,0.21,100.0,75.8,0,0,2026-07-30 17:52:08
967,BAND-00042-4076,42,26.630134,92.802116,0.25,116.9,75.7,0,0,2026-07-30 20:37:08
968,BAND-00042-4076,42,26.630553,92.802574,0.45,114.3,75.6,0,0,2026-07-31 00:09:08
969,BAND-00042-4076,42,26.630443,92.802387,0.33,99.7,75.2,0,0,2026-07-31 02:56:08
970,BAND-00042-4076,42,26.630208,92.802501,0.43,97.9,74.9,0,0,2026-07-31 05:54:08
971,BAND-00042-4076,42,26.632051,92.800909,5.73,100.4,74.5,0,0,2026-07-31 07:28:33
972,BAND-00042-4076,42,26.633481,92.80005,2.89,101.1,74.5,0,0,2026-07-31 07:31:38
973,BAND-00042-4076,42,26.633738,92.800336,1.48,88.5,74.2,0,0,2026-07-31 07:55:38
974,BAND-00042-4076,42,26.632128,92.801177,3.37,70.9,74.1,0,0,2026-07-31 08:36:01
975,BAND-00042-4076,42,26.630071,92.80197,6.62,82.5,73.9,0,0,2026-07-31 08:39:15
976,BAND-00042-4076,42,26.630282,92.801875,1.04,106.8,73.8,0,0,2026-07-31 08:49:15
977,BAND-00042-4076,42,26.630126,92.801966,0.48,87.0,73.5,0,0,2026-07-31 10:13:15
978,BAND-00042-4076,42,26.630059,92.802169,0.22,64.0,73.2,0,0,2026-07-31 13:24:15
979,BAND-00042-4076,42,26.630243,92.802415,0.02,72.3,72.9,0,0,2026-07-31 16:38:15
980,BAND-00042-4076,42,26.630263,92.802601,0.28,109.8,72.7,0,0,2026-07-31 19:34:15
981,BAND-00042-4076,42,26.63003,92.802596,0.22,84.7,72.6,0,0,2026-07-31 22:35:15
982,BAND-00042-4076,42,26.63028,92.802396,0.43,89.1,72.5,0,0,2026-08-01 01:50:15
983,BAND-00042-4076,42,26.630587,92.802403,0.22,93.7,72.2,0,0,2026-08-01 05:02:15
984,BAND-00042-4076,42,26.632314,92.801785,5.37,59.1,71.9,0,0,2026-08-01 07:09:23
985,BAND-00042-4076,42,26.634548,92.800849,7.57,115.9,71.8,0,0,2026-08-01 07:14:36
986,BAND-00042-4076,42,26.631948,92.80172,2.83,75.7,71.7,0,0,2026-08-01 08:10:24
987,BAND-00042-4076,42,26.630384,92.802005,2.95,104.4,71.3,0,0,2026-08-01 08:15:54
988,BAND-00042-4076,42,26.630681,92.802276,0.73,84.7,71.2,0,0,2026-08-01 08:58:54
989,BAND-00042-4076,42,26.630614,92.802366,0.37,90.2,70.9,0,0,2026-08-01 11:23:54
990,BAND-00042-4076,42,26.63037,92.802253,0.49,98.5,70.7,0,0,2026-08-01 14:22:54
991,BAND-00042-4076,42,26.630169,92.802496,0.41,65.2,70.5,0,0,2026-08-01 17:29:54
992,BAND-00042-4076,42,26.629998,92.802523,0.27,115.4,70.3,0,0,2026-08-01 20:31:54
993,BAND-00042-4076,42,26.630473,92.802413,0.17,69.6,70.2,0,0,2026-08-01 23:35:54
994,BAND-00042-4076,42,26.630333,92.802161,0.16,110.3,69.9,0,0,2026-08-02 02:45:54
995,BAND-00042-4076,42,26.630043,92.802243,0.42,112.1,69.8,0,0,2026-08-02 05:46:54
996,BAND-00042-4076,42,26.982774,94.643183,4.39,110.6,69.6,0,0,2026-08-02 10:38:11
997,BAND-00042-4076,42,26.983044,94.643031,0.51,100.8,69.4,0,0,2026-08-02 10:53:11
998,BAND-00042-4076,42,26.980994,94.643995,2.32,104.8,69.2,0,0,2026-08-02 11:17:58
999,BAND-00042-4076,42,26.979817,94.645288,3.49,64.4,68.9,0,0,2026-08-02 11:22:32
1000,BAND-00042-4076,42,26.979796,94.64499,1.03,98.5,68.5,0,0,2026-08-02 11:41:32
1001,BAND-00042-4076,42,26.979351,94.645348,0.22,69.9,68.2,0,0,2026-08-02 12:58:32
1002,BAND-00042-4076,42,26.97992,94.645367,0.14,80.8,67.9,0,0,2026-08-02 16:04:32
1003,BAND-00042-4076,42,26.979402,94.645236,0.3,107.0,67.8,0,0,2026-08-02 18:40:32
1004,BAND-00042-4076,42,26.979275,94.64575,0.35,117.3,67.6,0,0,2026-08-02 21:26:32
1005,BAND-00042-4076,42,26.979251,94.645481,0.19,67.5,67.3,0,0,2026-08-03 00:19:32
1006,BAND-00042-4076,42,26.979515,94.645728,0.13,74.2,66.9,0,0,2026-08-03 03:21:32
1007,BAND-00042-4076,42,26.979864,94.645444,0.04,107.3,66.7,0,0,2026-08-03 06:29:32
1008,BAND-00042-4076,42,26.981,94.643914,5.33,69.7,66.4,0,0,2026-08-03 07:51:55
