id,tourist_id,type,zone_id,severity,message,lat,lng,acknowledged,created_at
5987,146,anomaly,,high,Anomaly detected: prolonged inactivity 51 min,26.18651,91.748358,1,2026-07-27 07:33:01
5988,146,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184852,91.747838,0,2026-07-27 07:36:13
5989,146,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185,91.747799,1,2026-07-27 07:46:13
5990,146,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184802,91.747588,1,2026-07-27 07:56:13
5991,146,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184991,91.747777,1,2026-07-27 08:05:13
5992,146,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184769,91.748015,1,2026-07-27 08:18:13
5993,146,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185034,91.748002,1,2026-07-27 08:29:13
5994,146,geofence,1,critical,Entered restricted risk zone: Riverside Restricted Area,26.186607,91.763472,1,2026-07-27 08:39:54
5995,146,geofence,1,critical,Entered restricted risk zone: Riverside Restricted Area,26.186473,91.763609,0,2026-07-27 08:48:54
5996,146,geofence,1,critical,Entered restricted risk zone: Riverside Restricted Area,26.186434,91.763365,1,2026-07-27 08:57:54
5997,146,geofence,1,critical,Entered restricted risk zone: Riverside Restricted Area,26.186745,91.763457,1,2026-07-27 09:10:54
5998,146,anomaly,,high,Anomaly detected: prolonged inactivity 70 min,26.189098,91.748711,1,2026-07-28 07:42:29
5999,146,geofence,1,critical,Entered restricted risk zone: Riverside Restricted Area,26.186472,91.762905,1,2026-07-29 07:57:47
6000,146,geofence,1,critical,Entered restricted risk zone: Riverside Restricted Area,26.186372,91.762839,0,2026-07-29 08:05:47
6001,146,geofence,1,critical,Entered restricted risk zone: Riverside Restricted Area,26.186603,91.763179,0,2026-07-29 08:11:47
6002,146,geofence,1,critical,Entered restricted risk zone: Riverside Restricted Area,26.186426,91.762906,1,2026-07-29 08:20:47
6003,146,geofence,1,critical,Entered restricted risk zone: Riverside Restricted Area,26.186471,91.762825,1,2026-07-29 08:29:47
6004,146,geofence,1,critical,Entered restricted risk zone: Riverside Restricted Area,26.186738,91.762807,1,2026-07-29 08:43:47
6005,146,geofence,1,critical,Entered restricted risk zone: Riverside Restricted Area,26.186289,91.762726,1,2026-07-29 08:56:47
6006,146,health_anomaly,,high,Abnormal heart rate: 178 bpm,26.188761,91.749475,0,2026-07-29 10:13:19
6007,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184412,91.742379,0,2026-09-01 07:59:50
6008,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184412,91.742379,0,2026-09-01 07:59:50
6009,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.18456,91.742606,1,2026-09-01 08:07:50
6010,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.18456,91.742606,1,2026-09-01 08:07:50
6011,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184334,91.742237,1,2026-09-01 08:14:50
6012,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184334,91.742237,1,2026-09-01 08:14:50
6013,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184237,91.742165,1,2026-09-01 08:22:50
6014,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184237,91.742165,1,2026-09-01 08:22:50
6015,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184303,91.742661,1,2026-09-01 08:30:50
6016,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184303,91.742661,1,2026-09-01 08:30:50
6017,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184446,91.7423,1,2026-09-01 08:44:50
6018,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184446,91.7423,1,2026-09-01 08:44:50
6019,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184219,91.742529,0,2026-09-01 08:57:50
6020,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184219,91.742529,1,2026-09-01 08:57:50
6021,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184414,91.742281,1,2026-09-01 09:07:50
6022,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184414,91.742281,1,2026-09-01 09:07:50
6023,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184825,91.744101,1,2026-09-01 09:10:58
6024,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184825,91.744101,1,2026-09-01 09:10:58
6025,149,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185089,91.746776,1,2026-09-01 09:14:00
6026,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185089,91.746776,1,2026-09-01 09:14:00
6027,149,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184962,91.746579,1,2026-09-01 09:28:00
6028,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184962,91.746579,1,2026-09-01 09:28:00
6029,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185298,91.746743,1,2026-09-01 09:41:00
6030,149,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184975,91.746991,0,2026-09-01 09:52:00
6031,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184975,91.746991,0,2026-09-01 09:52:00
6032,149,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.184971,91.746893,1,2026-09-01 10:04:00
6033,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184971,91.746893,1,2026-09-01 10:04:00
6034,149,geofence,5,high,Entered high risk zone: Paltan Bazaar Transit Hub,26.185192,91.746727,1,2026-09-01 10:14:00
6035,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185192,91.746727,1,2026-09-01 10:14:00
6036,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.185364,91.746733,1,2026-09-01 10:20:00
6037,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184337,91.742612,1,2026-09-02 09:05:52
6038,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184337,91.742612,0,2026-09-02 09:05:52
6039,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184267,91.742764,1,2026-09-02 09:14:52
6040,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184267,91.742764,1,2026-09-02 09:14:52
6041,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184256,91.742903,1,2026-09-02 09:20:52
6042,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184256,91.742903,0,2026-09-02 09:20:52
6043,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184037,91.742794,0,2026-09-02 09:30:52
6044,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184037,91.742794,0,2026-09-02 09:30:52
6045,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184107,91.742852,0,2026-09-02 09:43:52
6046,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184107,91.742852,1,2026-09-02 09:43:52
6047,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184516,91.74261,1,2026-09-02 09:52:52
6048,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184516,91.74261,1,2026-09-02 09:52:52
6049,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184324,91.742752,1,2026-09-02 09:58:52
6050,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184324,91.742752,0,2026-09-02 09:58:52
6051,149,geofence,6,high,Entered high risk zone: Fancy Bazaar Night Market,26.184382,91.742529,1,2026-09-02 10:04:52
6052,149,geofence,28,high,Entered high risk zone: Auto Hot-Zone #1 (DBSCAN),26.184382,91.742529,1,2026-09-02 10:04:52
6053,149,anomaly,,high,Anomaly detected: prolonged inactivity 172 min,26.166935,91.567725,1,2026-09-03 09:52:03
6054,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.585426,91.857595,1,2026-07-28 07:26:26
6055,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58675,91.858746,1,2026-07-28 07:32:04
6056,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586849,91.858907,1,2026-07-28 07:38:04
6057,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586794,91.858723,1,2026-07-28 07:48:04
6058,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58675,91.858534,0,2026-07-28 07:56:04
6059,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586695,91.858992,1,2026-07-28 08:06:04
6060,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586578,91.858711,1,2026-07-28 08:15:04
6061,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586871,91.858822,1,2026-07-28 08:26:04
6062,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586647,91.858767,1,2026-07-28 08:38:04
6063,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.585217,91.85763,1,2026-07-28 08:42:32
6064,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583752,91.855999,0,2026-07-28 08:45:38
6065,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583516,91.85606,1,2026-07-28 08:58:38
6066,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583521,91.856199,1,2026-07-28 09:10:38
6067,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583664,91.855769,1,2026-07-28 09:21:38
6068,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583935,91.855716,1,2026-07-28 09:30:38
6069,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584113,91.856064,1,2026-07-28 10:05:38
6070,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583946,91.855546,1,2026-07-28 10:26:38
6071,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583768,91.856026,1,2026-07-28 10:56:38
6072,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583519,91.855814,1,2026-07-28 11:26:38
6073,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583621,91.855892,1,2026-07-28 12:05:38
6074,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584012,91.855831,1,2026-07-28 12:27:38
6075,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58402,91.855931,1,2026-07-28 12:59:38
6076,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583737,91.85558,0,2026-07-28 13:33:38
6077,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584299,91.855499,1,2026-07-28 14:07:38
6078,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584205,91.85542,1,2026-07-28 14:46:38
6079,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583638,91.855623,0,2026-07-28 15:09:38
6080,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584199,91.855752,1,2026-07-28 15:29:38
6081,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583971,91.855861,1,2026-07-28 16:02:38
6082,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584041,91.855779,1,2026-07-28 16:31:38
6083,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583787,91.855567,1,2026-07-28 16:59:38
6084,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584113,91.855558,1,2026-07-28 17:34:38
6085,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583602,91.856018,1,2026-07-28 17:58:38
6086,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583987,91.855375,1,2026-07-28 18:35:38
6087,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583708,91.855393,1,2026-07-28 19:15:38
6088,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583507,91.85587,1,2026-07-28 19:54:38
6089,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58415,91.855792,1,2026-07-28 20:17:38
6090,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583905,91.855696,1,2026-07-28 20:47:38
6091,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583506,91.855491,1,2026-07-28 21:27:38
6092,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58382,91.855364,1,2026-07-28 22:00:38
6093,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584294,91.856071,1,2026-07-28 22:35:38
6094,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584164,91.856047,1,2026-07-28 23:14:38
6095,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583835,91.85564,0,2026-07-28 23:51:38
6096,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584175,91.855621,1,2026-07-29 00:23:38
6097,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583746,91.855818,1,2026-07-29 01:02:38
6098,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583988,91.855717,0,2026-07-29 01:31:38
6099,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583896,91.855671,1,2026-07-29 02:06:38
6100,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584112,91.856,1,2026-07-29 02:43:38
6101,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583741,91.856024,1,2026-07-29 03:17:38
6102,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584142,91.855436,1,2026-07-29 03:37:38
6103,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584223,91.855565,0,2026-07-29 03:58:38
6104,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583783,91.855374,1,2026-07-29 04:33:38
6105,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58374,91.855821,1,2026-07-29 04:57:38
6106,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584079,91.855514,1,2026-07-29 05:35:38
6107,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583777,91.855939,1,2026-07-29 05:57:38
6108,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584116,91.855725,1,2026-07-29 06:26:38
6109,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583925,91.856025,1,2026-07-29 06:49:38
6110,152,anomaly,,high,Anomaly detected: prolonged inactivity 71 min,27.585358,91.857803,1,2026-07-29 08:00:50
6111,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.585358,91.857803,1,2026-07-29 08:00:50
6112,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586423,91.860428,0,2026-07-29 08:04:59
6113,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586336,91.860433,1,2026-07-29 08:16:59
6114,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586509,91.860266,1,2026-07-29 08:22:59
6115,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586219,91.860264,0,2026-07-29 08:32:59
6116,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586245,91.86013,1,2026-07-29 08:40:59
6117,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58616,91.86028,1,2026-07-29 08:53:59
6118,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586517,91.860463,1,2026-07-29 09:04:59
6119,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.585429,91.85789,1,2026-07-29 09:08:51
6120,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58391,91.855791,0,2026-07-29 09:14:32
6121,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583839,91.856033,1,2026-07-29 09:28:32
6122,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584091,91.855565,1,2026-07-29 09:34:32
6123,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583759,91.855939,1,2026-07-29 09:45:32
6124,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58386,91.85586,1,2026-07-29 09:54:32
6125,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583947,91.855529,1,2026-07-29 10:01:32
6126,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583978,91.855811,1,2026-07-29 10:11:32
6127,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584149,91.855725,1,2026-07-29 10:46:32
6128,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583632,91.855384,1,2026-07-29 11:24:32
6129,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583681,91.855853,1,2026-07-29 12:02:32
6130,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583656,91.855686,1,2026-07-29 12:24:32
6131,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583892,91.855806,1,2026-07-29 12:45:32
6132,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583823,91.856069,1,2026-07-29 13:18:32
6133,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583527,91.855998,1,2026-07-29 13:48:32
6134,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583733,91.855706,1,2026-07-29 14:14:32
6135,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58411,91.855878,0,2026-07-29 14:49:32
6136,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583755,91.85563,1,2026-07-29 15:14:32
6137,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583798,91.855984,0,2026-07-29 15:39:32
6138,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583715,91.855788,1,2026-07-29 16:08:32
6139,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584296,91.855565,1,2026-07-29 16:29:32
6140,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584269,91.85583,0,2026-07-29 16:52:32
6141,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58369,91.855931,1,2026-07-29 17:23:32
6142,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583938,91.855481,1,2026-07-29 18:01:32
6143,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584198,91.856031,1,2026-07-29 18:28:32
6144,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584198,91.855426,1,2026-07-29 18:53:32
6145,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583906,91.855949,1,2026-07-29 19:26:32
6146,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583595,91.855379,0,2026-07-29 20:00:32
6147,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583932,91.855561,0,2026-07-29 20:33:32
6148,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584111,91.855841,0,2026-07-29 21:10:32
6149,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584259,91.85546,1,2026-07-29 21:49:32
6150,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584288,91.855348,1,2026-07-29 22:28:32
6151,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583589,91.855621,1,2026-07-29 23:02:32
6152,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583726,91.85533,0,2026-07-29 23:32:32
6153,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583761,91.855399,1,2026-07-30 00:09:32
6154,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584078,91.855715,1,2026-07-30 00:41:32
6155,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584269,91.855717,1,2026-07-30 01:21:32
6156,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583938,91.855476,1,2026-07-30 01:59:32
6157,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583921,91.855928,1,2026-07-30 02:25:32
6158,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583532,91.855523,1,2026-07-30 02:48:32
6159,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58384,91.856071,1,2026-07-30 03:12:32
6160,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583901,91.855725,1,2026-07-30 03:47:32
6161,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583947,91.855751,1,2026-07-30 04:24:32
6162,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.5839,91.855879,1,2026-07-30 05:02:32
6163,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583835,91.856037,1,2026-07-30 05:23:32
6164,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583656,91.855701,1,2026-07-30 05:59:32
6165,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58389,91.855524,1,2026-07-30 06:32:32
6166,152,anomaly,,high,Anomaly detected: prolonged inactivity 59 min,27.585088,91.857319,1,2026-07-30 07:31:46
6167,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.585088,91.857319,1,2026-07-30 07:31:46
6168,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586736,91.857999,1,2026-07-30 07:37:38
6169,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586585,91.858059,0,2026-07-30 07:43:38
6170,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586509,91.857847,0,2026-07-30 07:56:38
6171,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586851,91.858087,1,2026-07-30 08:07:38
6172,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.587001,91.858218,1,2026-07-30 08:13:38
6173,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586578,91.858121,1,2026-07-30 08:22:38
6174,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586578,91.857904,1,2026-07-30 08:29:38
6175,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.586481,91.858061,1,2026-07-30 08:36:38
6176,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.585249,91.857252,1,2026-07-30 08:42:45
6177,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583882,91.855771,1,2026-07-30 08:45:38
6178,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584036,91.855693,1,2026-07-30 08:54:38
6179,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.5839,91.855509,0,2026-07-30 09:01:38
6180,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583878,91.855515,0,2026-07-30 09:11:38
6181,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583797,91.855582,0,2026-07-30 09:17:38
6182,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583964,91.855592,1,2026-07-30 09:28:38
6183,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583859,91.855543,0,2026-07-30 09:48:38
6184,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583689,91.855451,1,2026-07-30 10:20:38
6185,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58396,91.855567,1,2026-07-30 10:48:38
6186,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583942,91.855561,1,2026-07-30 11:11:38
6187,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584231,91.855498,1,2026-07-30 11:46:38
6188,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583977,91.855908,1,2026-07-30 12:24:38
6189,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584102,91.855979,1,2026-07-30 12:54:38
6190,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583862,91.855824,1,2026-07-30 13:17:38
6191,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583908,91.855885,1,2026-07-30 13:47:38
6192,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583767,91.855421,0,2026-07-30 14:23:38
6193,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584288,91.856016,1,2026-07-30 14:52:38
6194,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584165,91.856052,1,2026-07-30 15:32:38
6195,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.58361,91.855647,1,2026-07-30 15:57:38
6196,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583529,91.855518,1,2026-07-30 16:30:38
6197,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584274,91.855967,1,2026-07-30 16:50:38
6198,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584036,91.855795,1,2026-07-30 17:26:38
6199,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584203,91.855393,1,2026-07-30 17:49:38
6200,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583694,91.855871,1,2026-07-30 18:10:38
6201,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583668,91.85536,1,2026-07-30 18:41:38
6202,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584194,91.855588,0,2026-07-30 19:06:38
6203,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584004,91.855844,1,2026-07-30 19:41:38
6204,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583946,91.855644,1,2026-07-30 20:09:38
6205,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583848,91.855896,1,2026-07-30 20:32:38
6206,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583914,91.85593,1,2026-07-30 20:56:38
6207,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583879,91.855437,1,2026-07-30 21:29:38
6208,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583663,91.855706,1,2026-07-30 22:09:38
6209,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583847,91.856033,1,2026-07-30 22:30:38
6210,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584262,91.855366,0,2026-07-30 22:59:38
6211,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.584078,91.855495,1,2026-07-30 23:38:38
6212,152,geofence,25,high,Entered high risk zone: Tawang High-Altitude Sector,27.583588,91.855769,0,2026-07-31 00:04:38
